N;Instance;Decoder;Total Distance;Time Spent;Alpha
N20;65;TimeDecoderWithVehicleByPercentage;1540,51;302,52;Alpha1
N20;65;TimeDecoderWithVehicleByPercentage;1366,63;306,69;Alpha1
N20;65;TimeDecoderWithVehicleByPercentage;1348,46;296,86;Alpha1
N20;66;PositionalDecoderWithVehicleByPercentage;1569,10;247,84;Alpha1
N20;66;PositionalDecoderWithVehicleByPercentage;1670,55;285,08;Alpha1
N20;66;PositionalDecoderWithVehicleByPercentage;1578,32;267,10;Alpha1
N20;66;PositionalDecoderWithVehicleByPercentage;1670,69;274,44;Alpha1
N20;66;PositionalDecoderWithVehicleByPercentage;1268,84;288,52;Alpha1
N20;66;PositionalDecoderWithVehicleByPercentage;1405,26;274,60;Alpha1
N20;66;PositionalDecoderWithVehicleByPercentage;1376,64;270,61;Alpha1
N20;66;PositionalDecoderWithVehicleByPercentage;1401,43;253,78;Alpha1
N20;66;PositionalDecoderWithVehicleByPercentage;1388,33;255,62;Alpha1
N20;66;PositionalDecoderWithVehicleByPercentage;1624,58;320,60;Alpha1
N20;66;TimeDecoderWithVehicleByPercentage;1440,49;255,73;Alpha1
N20;66;TimeDecoderWithVehicleByPercentage;1283,16;269,55;Alpha1
N20;66;TimeDecoderWithVehicleByPercentage;1278,10;289,79;Alpha1
N20;66;TimeDecoderWithVehicleByPercentage;1560,17;278,09;Alpha1
N20;66;TimeDecoderWithVehicleByPercentage;1508,28;287,98;Alpha1
N20;66;TimeDecoderWithVehicleByPercentage;1567,04;316,83;Alpha1
N20;66;TimeDecoderWithVehicleByPercentage;1363,08;264,03;Alpha1
N20;66;TimeDecoderWithVehicleByPercentage;1354,37;269,74;Alpha1
N20;66;TimeDecoderWithVehicleByPercentage;1342,33;268,05;Alpha1
N20;66;TimeDecoderWithVehicleByPercentage;1579,77;323,34;Alpha1
N20;69;PositionalDecoderWithVehicleByPercentage;1440,24;240,67;Alpha1
N20;69;PositionalDecoderWithVehicleByPercentage;1487,54;294,11;Alpha1
N20;69;PositionalDecoderWithVehicleByPercentage;1248,34;290,56;Alpha1
N20;69;PositionalDecoderWithVehicleByPercentage;1415,51;252,99;Alpha1
N20;69;PositionalDecoderWithVehicleByPercentage;1185,09;235,05;Alpha1
N20;69;PositionalDecoderWithVehicleByPercentage;1439,61;223,46;Alpha1
N20;69;PositionalDecoderWithVehicleByPercentage;1431,02;219,26;Alpha1
N20;69;PositionalDecoderWithVehicleByPercentage;1223,20;290,64;Alpha1
N20;69;PositionalDecoderWithVehicleByPercentage;1442,49;249,63;Alpha1
N20;69;PositionalDecoderWithVehicleByPercentage;1145,22;278,09;Alpha1
N20;69;TimeDecoderWithVehicleByPercentage;1486,30;306,08;Alpha1
N20;69;TimeDecoderWithVehicleByPercentage;1126,18;286,16;Alpha1
N20;69;TimeDecoderWithVehicleByPercentage;1265,92;237,00;Alpha1
N20;69;TimeDecoderWithVehicleByPercentage;1345,38;250,13;Alpha1
N20;69;TimeDecoderWithVehicleByPercentage;1515,45;269,83;Alpha1
N20;69;TimeDecoderWithVehicleByPercentage;1440,41;239,40;Alpha1
N20;69;TimeDecoderWithVehicleByPercentage;1162,70;263,00;Alpha1
N20;69;TimeDecoderWithVehicleByPercentage;1559,15;289,89;Alpha1
N20;69;TimeDecoderWithVehicleByPercentage;1362,13;272,76;Alpha1
N20;69;TimeDecoderWithVehicleByPercentage;1394,23;285,39;Alpha1
N50;71;PositionalDecoderWithVehicleByPercentage;3719,15;673,37;Alpha1
N50;71;PositionalDecoderWithVehicleByPercentage;3019,07;621,23;Alpha1
N50;71;PositionalDecoderWithVehicleByPercentage;3071,45;640,29;Alpha1
N50;71;PositionalDecoderWithVehicleByPercentage;3579,54;686,47;Alpha1
N50;71;PositionalDecoderWithVehicleByPercentage;3220,58;591,10;Alpha1
N50;71;PositionalDecoderWithVehicleByPercentage;3116,41;507,24;Alpha1
N50;71;PositionalDecoderWithVehicleByPercentage;3325,54;670,01;Alpha1
N50;71;PositionalDecoderWithVehicleByPercentage;3279,32;715,91;Alpha1
N50;71;PositionalDecoderWithVehicleByPercentage;3026,15;614,25;Alpha1
N50;71;PositionalDecoderWithVehicleByPercentage;3284,66;649,59;Alpha1
N50;71;TimeDecoderWithVehicleByPercentage;3152,27;603,57;Alpha1
N50;71;TimeDecoderWithVehicleByPercentage;3308,34;615,88;Alpha1
N50;71;TimeDecoderWithVehicleByPercentage;3288,88;682,66;Alpha1
N50;71;TimeDecoderWithVehicleByPercentage;2871,64;626,46;Alpha1
N50;71;TimeDecoderWithVehicleByPercentage;3333,84;603,21;Alpha1
N50;71;TimeDecoderWithVehicleByPercentage;2928,26;632,65;Alpha1
N50;71;TimeDecoderWithVehicleByPercentage;3273,15;569,97;Alpha1
N50;71;TimeDecoderWithVehicleByPercentage;3428,24;693,83;Alpha1
N50;71;TimeDecoderWithVehicleByPercentage;3333,28;683,88;Alpha1
N50;71;TimeDecoderWithVehicleByPercentage;3461,18;655,88;Alpha1
N50;72;PositionalDecoderWithVehicleByPercentage;3368,46;692,73;Alpha1
N50;72;PositionalDecoderWithVehicleByPercentage;3347,95;704,92;Alpha1
N50;72;PositionalDecoderWithVehicleByPercentage;3302,74;661,93;Alpha1
N50;72;PositionalDecoderWithVehicleByPercentage;3238,56;671,24;Alpha1
N50;72;PositionalDecoderWithVehicleByPercentage;3407,95;626,31;Alpha1
N50;72;PositionalDecoderWithVehicleByPercentage;3395,31;707,51;Alpha1
N50;72;PositionalDecoderWithVehicleByPercentage;2968,87;666,22;Alpha1
N50;72;PositionalDecoderWithVehicleByPercentage;3396,00;645,80;Alpha1
N50;72;PositionalDecoderWithVehicleByPercentage;3451,51;736,49;Alpha1
N50;72;PositionalDecoderWithVehicleByPercentage;3466,28;693,98;Alpha1
N50;72;TimeDecoderWithVehicleByPercentage;3623,16;818,29;Alpha1
N50;72;TimeDecoderWithVehicleByPercentage;3782,89;700,16;Alpha1
N50;72;TimeDecoderWithVehicleByPercentage;3040,31;637,86;Alpha1
N50;72;TimeDecoderWithVehicleByPercentage;3645,67;660,52;Alpha1
N50;72;TimeDecoderWithVehicleByPercentage;3825,52;760,94;Alpha1
N50;72;TimeDecoderWithVehicleByPercentage;3236,67;718,58;Alpha1
N50;72;TimeDecoderWithVehicleByPercentage;3583,18;639,12;Alpha1
N50;72;TimeDecoderWithVehicleByPercentage;3422,73;772,41;Alpha1
N50;72;TimeDecoderWithVehicleByPercentage;3797,18;696,83;Alpha1
N50;72;TimeDecoderWithVehicleByPercentage;3767,06;758,69;Alpha1
N50;77;PositionalDecoderWithVehicleByPercentage;3103,95;572,06;Alpha1
N50;77;PositionalDecoderWithVehicleByPercentage;3079,25;597,71;Alpha1
N50;77;PositionalDecoderWithVehicleByPercentage;3137,35;701,91;Alpha1
N50;77;PositionalDecoderWithVehicleByPercentage;3317,95;746,99;Alpha1
N50;77;PositionalDecoderWithVehicleByPercentage;3300,61;630,91;Alpha1
N50;77;PositionalDecoderWithVehicleByPercentage;3395,82;735,84;Alpha1
N50;77;PositionalDecoderWithVehicleByPercentage;3299,50;590,82;Alpha1
N50;77;PositionalDecoderWithVehicleByPercentage;3448,05;569,16;Alpha1
N50;77;PositionalDecoderWithVehicleByPercentage;3716,51;814,67;Alpha1
N50;77;PositionalDecoderWithVehicleByPercentage;3046,87;507,37;Alpha1
N50;77;TimeDecoderWithVehicleByPercentage;3578,68;646,62;Alpha1
N50;77;TimeDecoderWithVehicleByPercentage;3311,93;633,49;Alpha1
N50;77;TimeDecoderWithVehicleByPercentage;2870,32;651,98;Alpha1
N50;77;TimeDecoderWithVehicleByPercentage;3156,09;717,68;Alpha1
N50;77;TimeDecoderWithVehicleByPercentage;3345,99;682,18;Alpha1
N50;77;TimeDecoderWithVehicleByPercentage;3296,03;574,99;Alpha1
N50;77;TimeDecoderWithVehicleByPercentage;3218,42;669,84;Alpha1
N50;77;TimeDecoderWithVehicleByPercentage;2918,75;657,55;Alpha1
N50;77;TimeDecoderWithVehicleByPercentage;2956,78;644,48;Alpha1
N50;77;TimeDecoderWithVehicleByPercentage;3674,71;699,75;Alpha1
N50;78;PositionalDecoderWithVehicleByPercentage;3504,11;696,03;Alpha1
N50;78;PositionalDecoderWithVehicleByPercentage;3302,68;755,71;Alpha1
N50;78;PositionalDecoderWithVehicleByPercentage;3425,36;669,71;Alpha1
N50;78;PositionalDecoderWithVehicleByPercentage;3383,61;695,88;Alpha1
N50;78;PositionalDecoderWithVehicleByPercentage;3614,45;774,15;Alpha1
N50;78;PositionalDecoderWithVehicleByPercentage;3164,43;679,16;Alpha1
N50;78;PositionalDecoderWithVehicleByPercentage;3145,75;690,65;Alpha1
N50;78;PositionalDecoderWithVehicleByPercentage;3852,80;712,11;Alpha1
N50;78;PositionalDecoderWithVehicleByPercentage;3408,04;696,52;Alpha1
N50;78;PositionalDecoderWithVehicleByPercentage;3531,09;771,99;Alpha1
N50;78;TimeDecoderWithVehicleByPercentage;3695,58;762,16;Alpha1
N50;78;TimeDecoderWithVehicleByPercentage;3119,77;740,24;Alpha1
N50;78;TimeDecoderWithVehicleByPercentage;3276,24;666,65;Alpha1
N50;78;TimeDecoderWithVehicleByPercentage;3221,40;596,61;Alpha1
N50;78;TimeDecoderWithVehicleByPercentage;3352,90;636,58;Alpha1
N50;78;TimeDecoderWithVehicleByPercentage;3432,66;654,50;Alpha1
N50;78;TimeDecoderWithVehicleByPercentage;3241,06;648,79;Alpha1
N50;78;TimeDecoderWithVehicleByPercentage;3527,85;701,53;Alpha1
N50;78;TimeDecoderWithVehicleByPercentage;3577,90;721,19;Alpha1
N50;78;TimeDecoderWithVehicleByPercentage;3910,14;692,66;Alpha1
N50;79;PositionalDecoderWithVehicleByPercentage;3193,40;635,45;Alpha1
N50;79;PositionalDecoderWithVehicleByPercentage;3058,55;656,20;Alpha1
N50;79;PositionalDecoderWithVehicleByPercentage;3089,05;523,32;Alpha1
N50;79;PositionalDecoderWithVehicleByPercentage;3181,78;633,96;Alpha1
N50;79;PositionalDecoderWithVehicleByPercentage;2722,14;584,90;Alpha1
N50;79;PositionalDecoderWithVehicleByPercentage;3298,09;672,72;Alpha1
N50;79;PositionalDecoderWithVehicleByPercentage;2662,04;612,58;Alpha1
N50;79;PositionalDecoderWithVehicleByPercentage;3086,54;676,89;Alpha1
N50;79;PositionalDecoderWithVehicleByPercentage;2545,79;528,15;Alpha1
N50;79;PositionalDecoderWithVehicleByPercentage;3148,67;657,37;Alpha1
N50;79;TimeDecoderWithVehicleByPercentage;2853,95;661,45;Alpha1
N50;79;TimeDecoderWithVehicleByPercentage;3118,09;598,02;Alpha1
N50;79;TimeDecoderWithVehicleByPercentage;2839,35;617,49;Alpha1
N50;79;TimeDecoderWithVehicleByPercentage;3262,47;585,23;Alpha1
N50;79;TimeDecoderWithVehicleByPercentage;2887,42;592,67;Alpha1
N50;79;TimeDecoderWithVehicleByPercentage;3341,65;570,65;Alpha1
N50;79;TimeDecoderWithVehicleByPercentage;2846,67;537,75;Alpha1
N50;79;TimeDecoderWithVehicleByPercentage;2650,84;604,71;Alpha1
N50;79;TimeDecoderWithVehicleByPercentage;2886,88;687,11;Alpha1
N50;79;TimeDecoderWithVehicleByPercentage;2973,88;584,05;Alpha1
N50;80;PositionalDecoderWithVehicleByPercentage;2883,49;567,20;Alpha1
N50;80;PositionalDecoderWithVehicleByPercentage;2921,48;662,95;Alpha1
N50;80;PositionalDecoderWithVehicleByPercentage;2661,48;474,39;Alpha1
N50;80;PositionalDecoderWithVehicleByPercentage;2931,41;592,54;Alpha1
N50;80;PositionalDecoderWithVehicleByPercentage;3274,07;580,69;Alpha1
N50;80;PositionalDecoderWithVehicleByPercentage;2966,31;558,94;Alpha1
N50;80;PositionalDecoderWithVehicleByPercentage;3248,01;601,00;Alpha1
N50;80;PositionalDecoderWithVehicleByPercentage;3208,21;527,07;Alpha1
N50;80;PositionalDecoderWithVehicleByPercentage;3164,61;697,16;Alpha1
N50;80;PositionalDecoderWithVehicleByPercentage;3046,08;574,72;Alpha1
N50;80;TimeDecoderWithVehicleByPercentage;3439,13;537,32;Alpha1
N50;80;TimeDecoderWithVehicleByPercentage;3399,51;697,27;Alpha1
N50;80;TimeDecoderWithVehicleByPercentage;3286,50;539,67;Alpha1
N50;80;TimeDecoderWithVehicleByPercentage;2823,18;530,83;Alpha1
N50;80;TimeDecoderWithVehicleByPercentage;3129,07;596,86;Alpha1
N50;80;TimeDecoderWithVehicleByPercentage;3136,21;624,73;Alpha1
N50;80;TimeDecoderWithVehicleByPercentage;2857,27;656,65;Alpha1
N50;80;TimeDecoderWithVehicleByPercentage;3211,69;587,22;Alpha1
N50;80;TimeDecoderWithVehicleByPercentage;3447,28;714,86;Alpha1
N50;80;TimeDecoderWithVehicleByPercentage;3221,39;611,85;Alpha1
N50;73;PositionalDecoderWithVehicleByPercentage;3349,46;550,79;Alpha1
N50;73;PositionalDecoderWithVehicleByPercentage;3166,31;627,23;Alpha1
N50;73;PositionalDecoderWithVehicleByPercentage;3700,77;614,95;Alpha1
N50;73;PositionalDecoderWithVehicleByPercentage;2918,02;627,93;Alpha1
N50;73;PositionalDecoderWithVehicleByPercentage;3097,94;656,58;Alpha1
N50;73;PositionalDecoderWithVehicleByPercentage;3139,50;594,55;Alpha1
N50;73;PositionalDecoderWithVehicleByPercentage;3198,08;693,48;Alpha1
N50;73;PositionalDecoderWithVehicleByPercentage;3432,82;735,68;Alpha1
N50;73;PositionalDecoderWithVehicleByPercentage;3418,51;725,62;Alpha1
N50;73;PositionalDecoderWithVehicleByPercentage;3415,21;721,56;Alpha1
N50;73;TimeDecoderWithVehicleByPercentage;3664,13;689,50;Alpha1
N50;73;TimeDecoderWithVehicleByPercentage;3770,75;693,02;Alpha1
N50;73;TimeDecoderWithVehicleByPercentage;3317,53;772,18;Alpha1
N50;73;TimeDecoderWithVehicleByPercentage;3032,69;623,21;Alpha1
N50;73;TimeDecoderWithVehicleByPercentage;3054,33;707,79;Alpha1
N50;73;TimeDecoderWithVehicleByPercentage;3156,06;668,26;Alpha1
N50;73;TimeDecoderWithVehicleByPercentage;3336,55;672,69;Alpha1
N50;73;TimeDecoderWithVehicleByPercentage;3719,87;721,79;Alpha1
N50;73;TimeDecoderWithVehicleByPercentage;3379,01;735,65;Alpha1
N50;73;TimeDecoderWithVehicleByPercentage;3690,91;749,46;Alpha1
N50;74;PositionalDecoderWithVehicleByPercentage;3038,98;680,89;Alpha1
N50;74;PositionalDecoderWithVehicleByPercentage;3347,07;543,88;Alpha1
N50;74;PositionalDecoderWithVehicleByPercentage;3162,21;557,18;Alpha1
N50;74;PositionalDecoderWithVehicleByPercentage;3247,68;614,88;Alpha1
N50;74;PositionalDecoderWithVehicleByPercentage;3482,78;611,89;Alpha1
N50;74;PositionalDecoderWithVehicleByPercentage;3335,35;588,36;Alpha1
N50;74;PositionalDecoderWithVehicleByPercentage;2953,10;583,84;Alpha1
N50;74;PositionalDecoderWithVehicleByPercentage;3462,15;642,79;Alpha1
N50;74;PositionalDecoderWithVehicleByPercentage;2960,04;608,68;Alpha1
N50;74;PositionalDecoderWithVehicleByPercentage;3151,55;588,19;Alpha1
N50;74;TimeDecoderWithVehicleByPercentage;3359,28;634,46;Alpha1
N50;74;TimeDecoderWithVehicleByPercentage;3354,55;663,76;Alpha1
N50;74;TimeDecoderWithVehicleByPercentage;3265,90;618,04;Alpha1
N50;74;TimeDecoderWithVehicleByPercentage;3224,66;669,72;Alpha1
N50;74;TimeDecoderWithVehicleByPercentage;3159,11;636,82;Alpha1
N50;74;TimeDecoderWithVehicleByPercentage;3076,37;544,58;Alpha1
N50;74;TimeDecoderWithVehicleByPercentage;3108,52;649,31;Alpha1
N50;74;TimeDecoderWithVehicleByPercentage;3013,78;670,63;Alpha1
N50;74;TimeDecoderWithVehicleByPercentage;3371,55;630,89;Alpha1
N50;74;TimeDecoderWithVehicleByPercentage;3507,22;753,53;Alpha1
N50;75;PositionalDecoderWithVehicleByPercentage;3137,21;639,52;Alpha1
N50;75;PositionalDecoderWithVehicleByPercentage;3380,64;740,21;Alpha1
N50;75;PositionalDecoderWithVehicleByPercentage;3638,17;765,13;Alpha1
N50;75;PositionalDecoderWithVehicleByPercentage;3075,86;615,35;Alpha1
N50;75;PositionalDecoderWithVehicleByPercentage;3175,26;699,09;Alpha1
N50;75;PositionalDecoderWithVehicleByPercentage;2996,77;636,02;Alpha1
N50;75;PositionalDecoderWithVehicleByPercentage;3112,12;729,62;Alpha1
N50;75;PositionalDecoderWithVehicleByPercentage;3045,93;605,33;Alpha1
N50;75;PositionalDecoderWithVehicleByPercentage;3253,50;656,29;Alpha1
N50;75;PositionalDecoderWithVehicleByPercentage;3017,10;692,34;Alpha1
N50;75;TimeDecoderWithVehicleByPercentage;2945,31;633,55;Alpha1
N50;75;TimeDecoderWithVehicleByPercentage;3104,44;657,46;Alpha1
N50;75;TimeDecoderWithVehicleByPercentage;3270,50;605,83;Alpha1
N50;75;TimeDecoderWithVehicleByPercentage;3261,61;716,17;Alpha1
N50;75;TimeDecoderWithVehicleByPercentage;3085,43;699,27;Alpha1
N50;75;TimeDecoderWithVehicleByPercentage;3380,65;703,58;Alpha1
N50;75;TimeDecoderWithVehicleByPercentage;3179,60;634,88;Alpha1
N50;75;TimeDecoderWithVehicleByPercentage;3090,79;741,27;Alpha1
N50;75;TimeDecoderWithVehicleByPercentage;3268,59;724,73;Alpha1
N50;75;TimeDecoderWithVehicleByPercentage;3069,54;580,54;Alpha1
N50;76;PositionalDecoderWithVehicleByPercentage;3096,62;621,71;Alpha1
N50;76;PositionalDecoderWithVehicleByPercentage;3255,51;645,84;Alpha1
N50;76;PositionalDecoderWithVehicleByPercentage;3372,34;761,27;Alpha1
N50;76;PositionalDecoderWithVehicleByPercentage;3112,45;613,57;Alpha1
N50;76;PositionalDecoderWithVehicleByPercentage;3168,81;658,57;Alpha1
N50;76;PositionalDecoderWithVehicleByPercentage;3160,78;589,37;Alpha1
N50;76;PositionalDecoderWithVehicleByPercentage;3177,62;698,36;Alpha1
N50;76;PositionalDecoderWithVehicleByPercentage;2970,30;562,49;Alpha1
N50;76;PositionalDecoderWithVehicleByPercentage;2879,45;721,83;Alpha1
N50;76;PositionalDecoderWithVehicleByPercentage;3056,38;630,41;Alpha1
N50;76;TimeDecoderWithVehicleByPercentage;3432,33;680,40;Alpha1
N50;76;TimeDecoderWithVehicleByPercentage;2859,57;695,19;Alpha1
N50;76;TimeDecoderWithVehicleByPercentage;3175,29;628,80;Alpha1
N50;76;TimeDecoderWithVehicleByPercentage;2800,88;629,64;Alpha1
N50;76;TimeDecoderWithVehicleByPercentage;3001,68;567,79;Alpha1
N50;76;TimeDecoderWithVehicleByPercentage;3191,59;626,50;Alpha1
N50;76;TimeDecoderWithVehicleByPercentage;3546,31;639,50;Alpha1
N50;76;TimeDecoderWithVehicleByPercentage;3168,18;629,98;Alpha1
N50;76;TimeDecoderWithVehicleByPercentage;3254,07;677,95;Alpha1
N50;76;TimeDecoderWithVehicleByPercentage;3471,00;597,58;Alpha1
N75;87;PositionalDecoderWithVehicleByPercentage;4340,01;927,00;Alpha1
N75;87;PositionalDecoderWithVehicleByPercentage;4356,98;808,96;Alpha1
N75;87;PositionalDecoderWithVehicleByPercentage;4386,09;918,90;Alpha1
N75;87;PositionalDecoderWithVehicleByPercentage;4547,83;895,21;Alpha1
N75;87;PositionalDecoderWithVehicleByPercentage;5098,80;1038,26;Alpha1
N75;87;PositionalDecoderWithVehicleByPercentage;4553,25;849,93;Alpha1
N75;87;PositionalDecoderWithVehicleByPercentage;4153,61;876,24;Alpha1
N75;87;PositionalDecoderWithVehicleByPercentage;4535,15;1020,30;Alpha1
N75;87;PositionalDecoderWithVehicleByPercentage;4760,23;822,28;Alpha1
N75;87;PositionalDecoderWithVehicleByPercentage;4448,97;958,58;Alpha1
N75;87;TimeDecoderWithVehicleByPercentage;4533,25;909,16;Alpha1
N75;87;TimeDecoderWithVehicleByPercentage;4914,81;1028,33;Alpha1
N75;87;TimeDecoderWithVehicleByPercentage;4673,48;972,56;Alpha1
N75;87;TimeDecoderWithVehicleByPercentage;4399,69;1083,52;Alpha1
N75;87;TimeDecoderWithVehicleByPercentage;4695,43;916,05;Alpha1
N75;87;TimeDecoderWithVehicleByPercentage;4291,96;786,40;Alpha1
N75;87;TimeDecoderWithVehicleByPercentage;4139,84;877,06;Alpha1
N75;87;TimeDecoderWithVehicleByPercentage;4475,66;1067,75;Alpha1
N75;87;TimeDecoderWithVehicleByPercentage;4545,21;867,40;Alpha1
N75;87;TimeDecoderWithVehicleByPercentage;4343,28;893,51;Alpha1
N75;89;PositionalDecoderWithVehicleByPercentage;5176,73;996,57;Alpha1
N75;89;PositionalDecoderWithVehicleByPercentage;4366,65;1032,17;Alpha1
N75;89;PositionalDecoderWithVehicleByPercentage;4422,81;1054,13;Alpha1
N75;89;PositionalDecoderWithVehicleByPercentage;4170,22;934,42;Alpha1
N75;89;PositionalDecoderWithVehicleByPercentage;4966,66;1027,95;Alpha1
N75;89;PositionalDecoderWithVehicleByPercentage;4348,58;906,92;Alpha1
N75;89;PositionalDecoderWithVehicleByPercentage;4570,38;799,39;Alpha1
N75;89;PositionalDecoderWithVehicleByPercentage;4884,77;926,69;Alpha1
N75;89;PositionalDecoderWithVehicleByPercentage;4637,58;902,85;Alpha1
N75;89;PositionalDecoderWithVehicleByPercentage;4696,68;995,14;Alpha1
N75;89;TimeDecoderWithVehicleByPercentage;4394,48;866,96;Alpha1
N75;89;TimeDecoderWithVehicleByPercentage;4363,75;853,31;Alpha1
N75;89;TimeDecoderWithVehicleByPercentage;4563,40;936,89;Alpha1
N75;89;TimeDecoderWithVehicleByPercentage;4644,69;898,35;Alpha1
N75;89;TimeDecoderWithVehicleByPercentage;4741,06;899,40;Alpha1
N75;89;TimeDecoderWithVehicleByPercentage;5134,80;1127,99;Alpha1
N75;89;TimeDecoderWithVehicleByPercentage;4699,92;871,56;Alpha1
N75;89;TimeDecoderWithVehicleByPercentage;4357,71;926,53;Alpha1
N75;89;TimeDecoderWithVehicleByPercentage;4746,13;957,22;Alpha1
N75;89;TimeDecoderWithVehicleByPercentage;5057,15;1034,96;Alpha1
N75;81;PositionalDecoderWithVehicleByPercentage;4832,32;1005,07;Alpha1
N75;81;PositionalDecoderWithVehicleByPercentage;4864,84;996,49;Alpha1
N75;81;PositionalDecoderWithVehicleByPercentage;4039,82;870,59;Alpha1
N75;81;PositionalDecoderWithVehicleByPercentage;5031,53;1061,88;Alpha1
N75;81;PositionalDecoderWithVehicleByPercentage;4628,07;825,15;Alpha1
N75;81;PositionalDecoderWithVehicleByPercentage;4757,78;953,59;Alpha1
N75;81;PositionalDecoderWithVehicleByPercentage;5267,11;1069,85;Alpha1
N75;81;PositionalDecoderWithVehicleByPercentage;4995,06;1154,13;Alpha1
N75;81;PositionalDecoderWithVehicleByPercentage;4636,07;862,84;Alpha1
N75;81;PositionalDecoderWithVehicleByPercentage;4192,38;943,14;Alpha1
N75;81;TimeDecoderWithVehicleByPercentage;5309,51;988,81;Alpha1
N75;81;TimeDecoderWithVehicleByPercentage;4974,02;938,61;Alpha1
N75;81;TimeDecoderWithVehicleByPercentage;4784,10;949,86;Alpha1
N75;81;TimeDecoderWithVehicleByPercentage;4956,73;1076,24;Alpha1
N75;81;TimeDecoderWithVehicleByPercentage;4531,26;945,41;Alpha1
N75;81;TimeDecoderWithVehicleByPercentage;4484,64;895,17;Alpha1
N75;81;TimeDecoderWithVehicleByPercentage;4192,46;838,53;Alpha1
N75;81;TimeDecoderWithVehicleByPercentage;4588,99;922,55;Alpha1
N75;81;TimeDecoderWithVehicleByPercentage;4839,96;818,34;Alpha1
N75;81;TimeDecoderWithVehicleByPercentage;4574,49;1074,01;Alpha1
N75;84;PositionalDecoderWithVehicleByPercentage;4954,07;948,90;Alpha1
N75;84;PositionalDecoderWithVehicleByPercentage;5162,34;902,25;Alpha1
N75;84;PositionalDecoderWithVehicleByPercentage;4818,22;784,43;Alpha1
N75;84;PositionalDecoderWithVehicleByPercentage;5150,82;907,02;Alpha1
